generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
268,264,0,4374,4436,306,0,0,0,,0,918,1420,0,6037,53,103,668,282,0,4747,563,,4760,26789,26557,51.89,50.36
315,816,0,5062,5076,313,0,0,0,,0,924,979,0,5998,52,105,729,284,0,4354,681,,4459,26784,26859,50.52,48.72
311,807,0,4761,4898,295,0,0,0,,0,921,792,0,6003,52,104,726,296,0,4382,677,,4333,25411,25421,45.7,47.36
313,857,0,4197,4724,288,0,0,0,,83,830,497,0,6003,52,104,723,295,0,4741,672,,4561,24416,24491,44.01,42.78
315,853,0,4034,4669,286,0,0,0,,205,819,501,0,6001,52,103,721,299,0,4865,664,,4837,24089,24171,42.2,40.27
314,867,0,4041,4589,280,0,0,0,,205,811,498,0,6001,52,103,719,298,0,4708,661,,4790,23875,23947,41.24,38.02
317,866,0,4217,4658,285,0,0,0,,189,832,682,0,6001,53,104,711,300,0,4518,635,,4548,24166,24348,42.5,37.03
315,839,0,4635,4869,288,0,0,0,,0,870,739,0,6003,53,105,558,301,0,4377,530,,4385,25625,25724,45.7,36.87
316,839,0,5205,5043,303,0,0,0,,0,872,1142,0,6003,54,106,506,303,0,4414,608,,4414,28026,28171,50.13,36.51
314,873,0,5445,5211,316,0,0,0,,0,909,1488,0,6002,54,104,1268,303,0,4030,1543,,4192,30085,30216,51.28,39.71
312,846,0,5707,5248,324,0,0,0,,0,916,1402,0,5998,53,103,3265,300,0,3857,3404,,3848,31383,31458,51.28,42.23
312,841,0,5746,5243,324,0,0,0,,0,924,1791,0,5993,53,105,4393,297,0,3915,4318,,3890,32277,32352,50.99,42.43
312,841,0,6105,5255,321,0,0,0,,0,972,1972,0,6003,53,103,4912,298,0,3973,4854,,4010,32876,33104,50.19,44.7
310,842,0,6058,5298,298,0,0,0,,13,979,2074,0,6004,53,102,5122,292,0,4351,5070,,4233,33507,33779,50.86,46.54
310,840,0,6084,5002,316,0,0,0,,0,970,2062,0,6014,53,103,5091,295,0,4933,5185,,4839,33763,34022,50.01,51.43
318,841,0,6050,4940,336,0,0,0,,0,906,1323,0,6017,52,104,4939,304,0,5600,5136,,5482,32972,33340,48.26,58.15
330,806,0,5746,4930,339,0,0,0,,0,949,1732,0,6014,52,104,4589,303,0,5878,4929,,5986,32652,33051,46.95,57.75
340,854,0,5784,4976,337,0,0,0,,0,952,1812,0,6010,52,104,4101,303,0,6291,4552,,6147,32716,33241,47.01,56.5
350,876,0,5744,4998,337,0,0,0,,0,975,1922,0,6011,53,105,3386,293,0,6781,3881,,6491,32854,33371,48.26,55.54
347,868,0,5464,5108,339,0,0,0,,0,967,2030,0,6010,52,107,2682,294,0,7033,3045,,6857,32513,32971,48.26,53.92
349,870,0,5490,5227,341,0,0,0,,0,989,1631,0,6010,52,107,1755,301,0,7440,2070,,7227,31985,32410,49.02,55.46
349,850,0,5681,5296,340,0,0,0,,0,1002,1482,0,6011,55,106,1036,304,0,6953,1211,,7004,31854,31869,50.99,59.27
351,639,0,5774,5270,343,0,0,0,,0,1006,1704,0,6015,60,105,724,310,0,6161,717,,6341,31743,31878,51.49,62.66
346,566,0,5647,5191,344,0,0,0,,0,987,1815,0,6021,53,106,637,313,0,5670,551,,5844,30912,30810,51.04,64.11
345,538,0,5788,5162,341,0,0,0,,0,987,1160,0,6024,52,105,556,307,0,4849,527,,5298,28452,28590,46.95,62.52
405,827,0,6901,5016,296,0,0,0,,13,656,842,0,5799,48,89,324,329,0,4691,316,,4722,27879,27432,45,57.01
405,764,0,6504,4845,285,0,0,0,,8,616,881,0,5600,48,83,220,323,0,3925,289,,4315,26284,25865,45,50.12
407,828,0,6352,4661,285,0,0,0,,302,604,592,0,5504,46,88,192,322,0,3510,228,,3545,25004,24635,42.38,47.08
404,822,0,5954,4542,280,0,0,0,,359,584,366,0,5504,47,90,192,322,0,3380,185,,3370,24238,23959,42.38,46.41
406,801,0,6104,4434,283,0,0,0,,544,592,367,0,5511,48,91,193,323,0,3224,181,,3208,23886,23624,41.11,46.35
406,825,0,6085,4447,264,0,0,0,,652,589,450,0,5511,48,89,190,328,0,3296,152,,3187,23595,23352,41.04,46.82
404,791,0,6095,4276,255,0,0,0,,882,604,412,0,5519,48,88,177,329,0,3606,167,,3448,23266,23216,41,50.33
403,808,0,6404,4243,252,0,0,0,,982,619,478,0,5522,48,87,191,326,0,3946,338,,3760,23454,23598,40.3,56.34
400,732,0,6748,4504,253,0,0,0,,393,636,671,0,5520,48,87,639,328,0,3752,876,,3836,25152,25281,45.4,59.51
395,794,0,6908,5079,253,0,0,0,,138,696,737,0,5516,48,99,1589,334,0,3600,2076,,3514,27411,27430,52.15,60.18
394,859,0,6661,5398,253,0,0,0,,135,723,1066,0,5508,48,99,2642,335,0,3698,3064,,3565,29307,29125,53.81,59.93
393,836,0,6886,5433,252,0,0,0,,135,733,1299,0,5501,48,99,3401,336,0,3455,3477,,3563,30053,29883,53.89,61.12
394,836,0,6637,5510,252,0,0,0,,187,737,1291,0,5499,48,97,3939,338,0,3553,3794,,3507,30500,30214,54.52,61.02
392,787,0,6553,5407,252,0,0,0,,204,733,1171,0,5500,48,101,4246,339,0,3733,3997,,3708,30697,30331,54.81,60.44
389,752,0,6091,5229,250,0,0,0,,352,698,901,0,5499,48,100,4365,337,0,4218,4050,,4057,30159,29716,53.93,58.6
393,726,0,6075,4847,245,0,0,0,,501,665,733,0,5496,51,91,4513,335,0,4717,3929,,4456,28857,28579,50.1,56.75
392,698,0,5756,4364,244,0,0,0,,501,666,546,0,5498,48,91,4185,343,0,5589,3895,,5315,28024,27945,45.99,54.88
387,709,0,6819,4463,245,0,0,0,,664,680,737,0,5497,46,92,3580,345,0,5106,3580,,5506,27811,27595,45.5,52.56
380,714,0,7168,4784,244,0,0,0,,549,683,819,0,5501,46,91,3104,342,0,4376,3067,,4560,27823,27669,46.84,51.9
380,746,0,6817,5103,244,0,0,0,,435,694,765,0,5502,46,90,2621,345,0,4248,2292,,4317,27929,27818,48.01,53.68
367,788,0,6883,5412,244,0,0,0,,151,688,900,0,5502,46,90,1809,345,0,4079,1388,,4186,27937,28013,52.71,53.35
371,822,0,7228,5550,245,0,0,0,,4,695,1255,0,5517,46,91,847,343,0,3919,827,,3938,28288,28383,54.81,59.08
385,871,0,7714,5636,246,0,0,0,,0,726,1783,0,5520,49,89,595,342,0,3505,593,,3638,28469,28532,54.89,57.7
387,866,0,7226,5621,243,0,0,0,,0,689,1299,0,5531,46,89,573,337,0,3183,490,,3287,27158,26911,53.02,53.01
356,605,0,6379,3227,350,0,0,0,,331,554,668,0,6857,17,89,406,300,0,7743,430,,7564,28934,29000,44.01,49.82
358,634,0,5880,3188,335,0,0,0,,505,537,541,0,6860,14,92,337,303,0,7607,410,,7597,27110,27096,40.56,47.15
359,539,0,5751,3060,329,0,0,0,,1152,531,483,0,6862,14,93,300,303,0,7571,312,,7467,25865,25821,39.42,45.55
357,558,0,5662,3006,325,0,0,0,,1447,528,505,0,6865,14,93,202,302,0,7339,185,,7491,25101,25155,39.42,45.36
358,584,0,5420,2967,319,0,0,0,,1331,554,532,0,6866,14,88,170,303,0,6999,142,,7031,24841,24833,39.42,44.99
356,590,0,5537,2936,331,0,0,0,,1336,568,556,0,6878,15,92,169,307,0,6958,114,,6955,25061,25025,39.61,45.25
349,619,0,6287,2879,334,0,0,0,,1086,584,541,0,6889,14,91,169,300,0,6840,59,,6827,26416,26350,40.56,46.43
355,602,0,6931,3158,344,0,0,0,,612,587,667,0,6905,14,90,198,304,0,6448,179,,6578,27851,27624,41.01,46.66
352,600,0,7656,3330,349,0,0,0,,474,601,785,0,6912,14,91,669,306,0,5857,758,,6034,29879,29650,44.01,50.66
353,575,0,8304,3435,352,0,0,0,,0,621,863,0,6907,15,88,2091,309,0,5469,2186,,5531,32062,31775,47.7,54.02
353,585,0,8302,3432,353,0,0,0,,0,638,952,0,6903,15,89,3798,305,0,5438,3674,,5401,33234,33242,45.88,52.48
353,629,0,8571,3430,353,0,0,0,,0,641,992,0,6897,15,86,4364,299,0,5511,4419,,5446,34086,34021,47.16,54.31
354,657,0,8839,3501,350,0,0,0,,0,681,1088,0,6890,14,84,4772,299,0,5657,4962,,5550,35041,34667,49.7,56.42
353,658,0,8574,3460,344,0,0,0,,82,693,1236,0,6881,14,86,4993,299,0,5993,5240,,5865,35457,35059,50.5,57.38
355,597,0,8294,3337,344,0,0,0,,273,694,1319,0,6881,15,92,5045,303,0,6260,5240,,6216,35024,34565,50.1,57.15
339,648,0,8236,3270,344,0,0,0,,665,669,1107,0,6884,15,94,5046,304,0,6377,5051,,6273,34419,33744,48.4,54.88
350,658,0,8067,3203,344,0,0,0,,713,650,832,0,6887,14,96,4909,306,0,6589,4821,,6505,34401,33695,50.68,56.63
347,658,0,8138,3177,341,0,0,0,,914,649,831,0,6885,13,97,4595,309,0,6617,4400,,6646,34225,33590,50.5,56.32
355,650,0,7910,3085,345,0,0,0,,913,642,796,0,6885,13,98,4057,311,0,6521,3837,,6652,33754,32989,50.68,57.16
355,589,0,7970,3056,351,0,0,0,,907,647,779,0,6886,13,97,3292,311,0,6274,2941,,6283,33377,32451,50.1,56.72
352,589,0,8297,3073,357,0,0,0,,443,664,1151,0,6886,15,98,1974,310,0,5624,1741,,5885,33051,32091,50.95,57.38
349,642,0,9188,3463,359,0,0,0,,63,677,1770,0,6889,16,97,1011,309,0,5068,887,,5252,33732,32835,55.47,61.89
346,648,0,8847,3421,361,0,0,0,,0,677,1667,0,6892,16,97,792,303,0,4963,670,,5107,32588,31847,51.89,58.35
351,655,0,8319,3255,363,0,0,0,,88,622,977,0,6894,16,96,773,307,0,4965,628,,4947,30272,29689,50.03,56.53
390,629,0,6867,3655,330,0,0,0,,0,426,1078,0,6715,56,90,275,331,0,3724,324,,3826,27676,27845,50.79,54.65
391,633,0,6123,3624,327,0,0,0,,0,425,1300,0,6729,56,88,121,327,0,3430,273,,3462,26229,26383,49.63,52.23
390,655,0,5814,3617,339,0,0,0,,0,413,1055,0,6738,56,91,70,326,0,3182,167,,3237,25120,25326,47.51,48.86
389,641,0,5638,3606,329,0,0,0,,0,411,1207,0,6748,55,92,67,331,0,2894,110,,2954,24562,24843,46.9,46.85
391,642,0,5650,3656,324,0,0,0,,0,407,1047,0,6760,55,93,66,326,0,2612,28,,2708,24290,24547,46.73,46.01
394,628,0,5692,3699,336,0,0,0,,0,415,1138,0,6769,56,90,66,327,0,2442,5,,2426,24537,24749,48.9,46.23
396,634,0,7325,3687,341,0,0,0,,0,418,1229,0,6784,56,91,66,328,0,2272,2,,2282,26041,26438,50.9,50.29
394,620,0,9110,3687,349,0,0,0,,0,435,1546,0,6793,56,91,76,331,0,1924,64,,2020,28022,28556,52.27,53.22
404,589,0,9953,3612,347,0,0,0,,0,462,1413,0,6799,56,92,285,327,0,1674,376,,1717,29293,29562,52.5,56.2
405,593,0,9998,3624,348,0,0,0,,0,503,1631,0,6799,52,89,1106,316,0,1243,1410,,1362,31043,30858,53.96,57.72
406,592,0,10093,3653,352,0,0,0,,0,514,1850,0,6795,53,88,2594,324,0,813,3119,,970,32072,31911,53.29,56.06
403,589,0,9954,3442,350,0,0,0,,0,516,1691,0,6790,50,95,4156,324,0,699,4264,,712,32925,32726,53.29,56.64
405,589,0,9762,3213,345,0,0,0,,0,516,2060,0,6790,53,97,4837,323,0,811,4769,,798,33689,33389,53.01,57.51
402,608,0,9539,3357,335,0,0,0,,0,526,1935,0,6790,56,98,5116,319,0,1025,5181,,1022,34123,33809,52.94,57.72
405,594,0,9274,3327,340,0,0,0,,0,510,1613,0,6785,54,98,5156,318,0,1384,5165,,1363,33420,33127,52,56.93
403,591,0,9038,3223,343,0,0,0,,0,478,1412,0,6774,56,100,5094,324,0,2051,4998,,1894,32711,32542,50.95,53.85
400,596,0,8755,3217,346,0,0,0,,0,461,1318,0,6766,54,101,4877,324,0,2717,4670,,2583,32633,32316,50.57,52.44
396,579,0,8248,3204,346,0,0,0,,0,452,973,0,6762,53,101,4414,323,0,3564,4193,,3304,32573,32245,49.88,49.87
400,585,0,7812,3049,348,0,0,0,,81,450,1007,0,6762,55,102,3589,321,0,4243,3366,,4137,32101,31757,49.6,48.46
391,588,0,7691,3037,351,0,0,0,,18,451,1384,0,6742,56,101,2156,321,0,4486,2156,,4690,31655,31226,49.63,49.12
397,596,0,8424,3073,348,0,0,0,,0,460,1731,0,6742,55,100,983,322,0,4468,1074,,4605,32196,31740,51.68,50.15
403,616,0,8729,3318,348,0,0,0,,0,469,1847,0,6754,54,98,672,326,0,4880,607,,4712,32864,32301,52.1,55.42
398,581,0,7418,3271,349,0,0,0,,116,444,1356,0,6782,54,100,648,322,0,4974,564,,5064,30514,29941,50.34,53.15
392,568,0,6820,2823,345,0,0,0,,309,435,1001,0,6801,55,102,554,314,0,4850,555,,4945,28483,27937,45.97,49.76
383,553,0,6251,4703,259,0,0,0,,0,394,395,0,5973,56,94,278,328,0,4020,235,,4071,23660,23586,57.51,45.96
379,433,0,5762,4672,259,0,0,0,,264,372,291,0,5979,55,92,240,332,0,3771,197,,3811,22423,22223,53,43.79
379,393,0,5295,4694,259,0,0,0,,744,360,387,0,5983,56,89,148,340,0,3587,116,,3603,21530,21290,49.51,41.33
372,385,0,5121,4626,259,0,0,0,,861,359,303,0,5984,56,94,63,341,0,3388,57,,3409,20943,20776,48.59,41.69
369,380,0,4899,4520,257,0,0,0,,860,348,233,0,5985,55,93,63,344,0,3207,34,,3201,20633,20489,48.06,42.19
370,379,0,4872,4523,260,0,0,0,,858,335,209,0,5985,54,92,62,345,0,3097,25,,3013,20509,20347,48.59,43.72
374,394,0,5093,4555,260,0,0,0,,942,334,181,0,5986,54,92,62,339,0,3095,20,,3034,20727,20614,49.48,45.94
372,391,0,5369,4454,254,0,0,0,,856,331,231,0,5986,55,92,63,335,0,3191,22,,3147,21273,21356,48.59,48.26
382,378,0,5132,4423,225,0,0,0,,853,335,271,0,5988,55,92,127,332,0,3051,200,,3095,21416,21489,48.59,52.28
385,387,0,5761,4514,225,0,0,0,,687,367,388,0,5989,56,91,1081,336,0,2730,1013,,2863,22595,23028,52.01,54.02
379,418,0,5644,4655,225,0,0,0,,243,382,518,0,5989,56,91,2573,341,0,2243,2591,,2369,23950,24429,56.87,52.47
377,422,0,5564,4738,225,0,0,0,,98,395,587,0,5987,56,93,4211,343,0,1956,4175,,1985,24716,25246,55.04,53.27
374,429,0,5449,4777,224,0,0,0,,0,396,773,0,5986,54,94,4704,345,0,1764,4585,,1818,25101,25652,56.86,55.54
375,429,0,5569,4761,223,0,0,0,,0,395,756,0,5984,56,93,4851,339,0,1612,5018,,1697,25634,26068,57.81,56.42
378,418,0,5258,4772,224,0,0,0,,0,390,923,0,5981,55,92,4847,308,0,1536,5014,,1580,25531,25814,58.47,57.64
377,389,0,4926,4705,223,0,0,0,,2,375,1190,0,5977,55,94,4759,301,0,1754,4712,,1714,24496,24750,51.56,56.85
381,392,0,4853,4683,222,0,0,0,,400,385,1014,0,5974,54,95,4501,310,0,1977,4377,,1961,23818,23922,48.59,56.73
381,508,0,5070,4785,211,0,0,0,,414,367,628,0,5972,54,96,3991,313,0,2306,3772,,2268,23638,23895,47.57,56.64
385,599,0,5409,4774,222,0,0,0,,197,363,1476,0,5969,55,95,2856,314,0,2506,2637,,2623,23869,24233,49.2,55.91
382,617,0,6896,4778,222,0,0,0,,0,364,1325,0,5970,55,94,1198,318,0,2778,1310,,2699,24590,25124,58.14,55.68
381,642,0,8541,4908,224,0,0,0,,0,390,1952,0,5965,55,93,592,327,0,3183,650,,3119,27534,27868,63.76,55.73
383,671,0,8461,4865,243,0,0,0,,0,402,2148,0,5965,54,94,423,331,0,3523,409,,3453,28035,28159,64.64,58.47
386,665,0,8298,4764,256,0,0,0,,0,389,1320,0,5968,52,93,313,326,0,3562,342,,3608,26830,26683,62.46,57.63
386,644,0,7392,4706,253,0,0,0,,0,378,790,0,5978,46,93,258,330,0,3576,272,,3612,25080,24964,60.53,56.02
351,429,0,6495,5519,307,0,0,0,,95,394,524,0,5009,47,85,87,258,0,7552,11,,7585,25452,25667,54.88,47.07
350,433,0,5851,5467,303,0,0,0,,12,392,526,0,5005,47,84,44,259,0,7312,19,,7349,24089,24324,51.03,43.74
347,434,0,5603,5065,303,0,0,0,,0,400,312,0,5003,47,85,44,254,0,7163,12,,7251,23308,23422,48.6,42.17
358,440,0,5931,5078,296,0,0,0,,186,411,353,0,5006,47,84,44,255,0,6634,12,,6904,23093,23121,47.95,41.93
367,443,0,5775,5327,291,0,0,0,,194,413,389,0,5025,48,83,43,251,0,6459,11,,6443,23020,22940,47.81,40.62
366,484,0,5802,5485,302,0,0,0,,145,415,363,0,5028,48,82,43,246,0,6273,11,,6335,23560,23518,49.59,40.99
366,581,0,6645,5684,303,0,0,0,,0,418,703,0,5029,49,82,43,251,0,6191,12,,6119,25776,25886,55,45.45
363,597,0,8721,5869,299,0,0,0,,0,463,1996,0,5030,53,83,42,234,0,6102,37,,6129,29426,29619,60.43,46.94
372,624,0,10336,5810,308,0,0,0,,0,483,2503,0,5033,56,84,486,223,0,5822,430,,5974,31580,31482,61.14,50.27
375,648,0,10573,5886,317,0,0,0,,0,502,3034,0,5029,57,84,1593,223,0,5382,1660,,5472,32568,32520,62,52.15
375,658,0,10057,5870,327,0,0,0,,0,485,3053,0,5024,55,82,2849,226,0,5221,3136,,5269,32951,32650,61,51.89
376,658,0,10162,5851,316,0,0,0,,0,468,2317,0,5019,57,81,3564,229,0,5363,3832,,5341,33100,32748,60.43,53.47
374,655,0,10271,5820,305,0,0,0,,0,475,2265,0,5017,56,80,3643,237,0,5512,4074,,5552,33207,32744,60.53,54.22
370,658,0,10025,5838,323,0,0,0,,0,464,2342,0,5023,56,88,3610,244,0,5682,3899,,5646,33020,32884,60.53,54.61
358,658,0,9803,5840,329,0,0,0,,0,458,1557,0,5025,55,86,3579,250,0,6275,3680,,6024,31894,31994,59.47,55.55
357,658,0,9195,5791,334,0,0,0,,0,459,836,0,5016,51,84,3324,251,0,7173,3355,,6785,31294,31328,57,54.61
356,611,0,9306,5827,335,0,0,0,,243,470,752,0,5009,58,86,2661,252,0,7501,2715,,7498,31130,31145,56.02,54.97
357,641,0,9832,5875,334,0,0,0,,53,511,1458,0,5008,57,85,1309,254,0,7566,1604,,7589,31724,31612,57.32,55.36
358,640,0,10898,5867,335,0,0,0,,0,553,2630,0,5009,60,87,409,262,0,7763,638,,7621,33728,33621,60.53,54.1
360,642,0,10856,5908,334,0,0,0,,0,571,3874,0,5010,62,86,193,272,0,7595,264,,7668,34581,34436,62.65,54.1
360,637,0,10798,5892,337,0,0,0,,0,579,3531,0,5010,61,89,175,267,0,7732,130,,7636,34298,34646,63.21,55.14
367,641,0,10809,5874,333,0,0,0,,0,557,2768,0,5010,49,91,141,263,0,7608,133,,7619,32911,33463,62.68,55.72
363,643,0,9816,5872,335,0,0,0,,0,528,1621,0,5014,48,93,92,253,0,7332,67,,7399,30094,30781,60.58,54.54
361,631,0,8305,5729,334,0,0,0,,0,475,690,0,5026,48,92,34,263,0,7327,23,,7330,27398,27983,58.5,52.2
383,916,0,6014,6670,327,0,0,0,,302,525,1323,0,6855,54,103,40,312,0,4562,10,,4628,28126,28268,60.07,53.08
389,894,0,5498,6453,326,0,0,0,,862,513,1064,0,6854,53,103,42,312,0,4588,11,,4623,25879,25988,57.04,53.72
391,924,0,5599,6311,326,0,0,0,,1574,501,782,0,6856,53,102,42,315,0,4870,17,,4796,24297,24470,56.08,48.47
393,916,0,4860,6113,325,0,0,0,,2731,498,346,0,6852,53,102,41,314,0,4995,17,,4972,23534,23599,50.93,45.13
395,972,0,4724,6069,318,0,0,0,,2906,492,304,0,6849,54,102,41,314,0,5133,21,,5175,23226,23278,49.92,44.03
394,985,0,4938,6065,312,0,0,0,,2605,505,579,0,6849,54,103,32,320,0,4839,19,,5070,23297,23479,49.92,44.06
392,965,0,5685,6046,314,0,0,0,,669,533,1501,0,6848,55,104,32,324,0,4889,19,,4945,23864,24153,58,45.31
389,967,0,6577,5978,315,0,0,0,,496,551,1958,0,6849,55,103,32,324,0,4878,3,,4882,25018,25405,66.08,45.11
391,938,0,6708,5668,306,0,0,0,,404,550,1957,0,6847,55,101,87,310,0,4991,114,,5037,25501,26395,68.2,48.27
392,937,0,7362,5682,313,0,0,0,,75,587,1363,0,6841,55,101,720,302,0,4800,573,,4924,27211,28551,69.94,52.11
392,941,0,7453,5693,313,0,0,0,,0,595,1375,0,6838,55,100,1647,301,0,4612,1155,,4676,28825,30568,70.51,50.18
391,940,0,7192,5661,312,0,0,0,,0,603,1293,0,6832,54,100,2392,304,0,4801,1815,,4678,29417,31146,70.62,52.79
390,918,0,7083,5627,305,0,0,0,,0,616,1539,0,6824,54,104,2717,345,0,5337,2209,,5150,29234,30833,71.01,52.87
386,922,0,7298,5673,314,0,0,0,,0,625,1022,0,6758,54,108,2610,333,0,5717,2308,,5568,29605,30974,67.9,53.02
391,922,0,7291,5692,316,0,0,0,,0,638,583,0,6669,54,108,2262,337,0,6388,2239,,6048,29412,30542,63.56,53.68
384,897,0,7413,5664,314,0,0,0,,0,643,460,0,6658,56,109,1959,336,0,6640,1938,,6636,28485,29597,62.2,53.27
391,895,0,7507,5682,314,0,0,0,,0,637,999,0,6653,55,108,1617,325,0,6253,1407,,6532,27887,29139,65.36,53.18
392,917,0,7430,5646,314,0,0,0,,0,654,1532,0,6655,55,108,908,339,0,6183,758,,6088,28364,29613,71.69,53.13
392,969,0,7847,5640,314,0,0,0,,0,704,2559,0,6684,56,107,115,344,0,6478,249,,6445,30631,31361,78.66,54.32
394,978,0,7735,5629,303,0,0,0,,0,743,2845,0,6713,55,108,61,345,0,6521,43,,6617,31713,32011,79.45,53.6
397,979,0,7913,5615,300,0,0,0,,0,771,2366,0,6744,55,108,56,341,0,6678,15,,6656,32494,32611,80.59,53.51
395,985,0,7866,5630,309,0,0,0,,0,750,1524,0,6763,56,108,56,344,0,6682,10,,6633,32770,32579,80,53.56
398,926,0,7849,5665,320,0,0,0,,0,710,1044,0,6789,56,105,56,340,0,6684,15,,6646,31430,31746,74.26,52.54
392,836,0,6670,5636,325,0,0,0,,7,650,651,0,6813,55,105,55,345,0,6562,17,,6522,29290,29631,66.87,50.49
387,291,0,5828,1652,230,0,0,0,,293,474,381,0,6897,55,90,688,319,0,6203,626,,6196,25219,24865,46.46,53.66
385,194,0,5253,1533,231,0,0,0,,399,458,323,0,6902,56,90,671,324,0,6128,616,,6064,23750,23409,42.42,50.39
389,190,0,4704,1482,234,0,0,0,,726,453,271,0,6904,56,89,668,318,0,5973,608,,5950,22613,22268,39.4,47.16
365,197,0,4895,1467,234,0,0,0,,776,454,300,0,6906,56,88,667,317,0,5440,599,,5556,21878,21573,38.83,47.05
344,194,0,4759,1401,230,0,0,0,,798,452,319,0,6908,55,89,622,318,0,5087,566,,5096,21490,21120,36.4,45.07
339,198,0,4846,1448,231,0,0,0,,875,444,299,0,6909,55,91,521,317,0,4953,457,,4934,21202,20947,34.83,43.69
339,210,0,4954,1475,234,0,0,0,,757,450,361,0,6904,55,89,390,321,0,4772,335,,4857,21214,20940,35,44.1
335,200,0,4741,1382,237,0,0,0,,741,460,391,0,6900,56,88,279,323,0,4524,328,,4635,20907,20392,34.83,43.76
339,213,0,4712,1396,233,0,0,0,,849,466,417,0,6594,55,91,759,317,0,4207,895,,4330,21491,20630,35.66,45.54
368,201,0,4892,1480,236,0,0,0,,705,513,621,0,6543,55,93,2143,312,0,3573,2167,,3829,22796,22099,38.93,47.48
388,200,0,4023,1534,236,0,0,0,,332,534,973,0,6539,55,88,4024,294,0,3215,3794,,3273,24160,23687,43.4,50.14
389,200,0,4263,1627,235,0,0,0,,168,550,820,0,6784,54,85,4754,309,0,3158,4477,,3152,25109,24874,42.19,48.85
387,202,0,4222,1938,235,0,0,0,,28,560,763,0,6890,55,88,5075,321,0,3161,5033,,3198,25974,25654,45.15,51.69
387,189,0,4093,2077,234,0,0,0,,5,568,644,0,6886,55,88,5255,322,0,3267,5281,,3234,26648,26238,46.46,53.15
388,193,0,4372,1973,232,0,0,0,,252,549,588,0,6882,55,86,5259,323,0,3613,5258,,3443,26972,26457,46.46,53.37
379,191,0,4335,1827,230,0,0,0,,326,509,539,0,6880,54,87,5176,322,0,3916,5147,,3827,26348,25928,43.4,49.99
377,192,0,4209,1709,228,0,0,0,,444,485,620,0,6875,55,86,4946,323,0,4271,4876,,4102,25877,25518,40,46.73
383,220,0,4152,1497,233,0,0,0,,336,471,707,0,6874,56,87,4538,323,0,4597,4485,,4528,25684,25422,40,46.38
381,316,0,4335,1448,249,0,0,0,,335,469,751,0,6851,56,88,3939,321,0,4946,3865,,4859,25759,25438,42.01,48.7
381,373,0,4577,1531,254,0,0,0,,316,479,952,0,6855,55,87,3023,321,0,5216,2977,,5193,25992,25641,44.01,51.19
381,418,0,4810,1859,248,0,0,0,,96,488,1381,0,6868,56,87,1568,321,0,5237,1677,,5392,26274,26148,46.46,53.12
385,412,0,4929,2125,255,0,0,0,,0,503,1995,0,6877,56,85,805,326,0,5300,830,,5298,28205,27966,47.81,54.74
384,403,0,5009,2164,259,0,0,0,,0,495,1773,0,6880,56,87,682,323,0,5391,650,,5473,28475,28068,48.1,54.98
386,411,0,5204,2068,260,0,0,0,,42,467,997,0,6883,56,87,670,320,0,5510,617,,5492,27092,26472,47.5,54.36
387,412,0,5356,1832,256,0,0,0,,0,470,530,0,6887,56,86,653,319,0,5503,599,,5457,24899,24945,45,53.82
385,386,0,4715,1655,253,0,0,0,,236,470,348,0,6887,55,82,569,325,0,5700,566,,5590,23612,23385,42.11,51.59
369,378,0,4848,1449,253,0,0,0,,961,459,291,0,6889,55,84,506,322,0,5724,494,,5777,22427,22274,37.51,47.11
368,377,0,5070,1428,254,0,0,0,,1148,457,299,0,6889,55,85,471,308,0,5394,447,,5511,21948,21679,36.61,46.8
374,388,0,5236,1462,254,0,0,0,,970,459,305,0,6892,56,84,362,310,0,5017,340,,4998,21685,21457,37.01,46.59
376,399,0,5401,1522,255,0,0,0,,1020,472,312,0,6894,55,86,229,309,0,4874,238,,4848,21803,21748,37.65,47.04
387,443,0,5428,1740,249,0,0,0,,432,479,409,0,6895,56,87,159,311,0,4609,179,,4716,23185,23007,43.1,52.24
391,487,0,5031,1806,257,0,0,0,,54,492,512,0,6895,55,86,205,312,0,4519,226,,4461,23997,24137,46.51,54.84
397,553,0,5811,1866,300,0,0,0,,321,522,696,0,6896,56,87,617,309,0,4268,722,,4346,25537,25787,46.96,56.05
396,570,0,5864,2303,318,0,0,0,,9,543,1043,0,6895,56,86,1592,313,0,3815,2045,,3993,27134,27767,46.96,53.82
393,575,0,5534,2502,322,0,0,0,,0,569,1116,0,6893,56,89,3279,309,0,3977,3762,,3782,28457,29008,46.51,53.68
388,557,0,5507,2392,321,0,0,0,,0,590,1193,0,6887,55,90,4308,310,0,4294,4389,,4203,29428,29852,46.76,54.88
384,593,0,5482,2322,316,0,0,0,,0,612,1444,0,6882,55,85,4735,314,0,4725,4701,,4576,30193,30732,46.51,54.58
393,583,0,5347,2484,316,0,0,0,,27,612,1242,0,6877,55,88,4870,307,0,5569,5029,,5252,31010,31442,46.76,55.12
